age,gender,income,education,political_leaning,religious_level,donated_before,donation_frequency,trust_charities,charities_rated_by_effectiveness,objective_measures_help,charities_match_my_values,country,province,chosen_option,don_gender,don_age,don_identifiability,don_relatedness,don_num_recipients,don_cause,don_brand,don_location,don_region
18.0,Female,29427.17,Graduate degree,2,1,Yes,More than once a month,0.11,0.8,0.7,0.88,United Kingdom,Caerphilly [Caerffili GB-CAF],1,female,,,,138,assault victim support,high-recognition,Western Europe,near
18.0,Female,29427.17,Graduate degree,2,1,Yes,More than once a month,0.11,0.8,0.7,0.88,United Kingdom,Caerphilly [Caerffili GB-CAF],1,male,,,,159,medication,low-recognition,Western Europe,near
22.0,Female,106574.76,High school diploma,9,1,Yes,Less than once a year,0.67,0.59,0.72,1.0,United Kingdom,"Newry, Mourne and Down",1,,,unnamed,,27,clean water,,Western Europe,near
22.0,Female,106574.76,High school diploma,9,1,Yes,Less than once a year,0.67,0.59,0.72,1.0,United Kingdom,"Newry, Mourne and Down",1,,adult,unnamed,,236,nutritious meals,,Western Europe,near
22.0,Female,106574.76,High school diploma,9,1,Yes,Less than once a year,0.67,0.59,0.72,1.0,United Kingdom,"Newry, Mourne and Down",1,female,,,,50,nutritious meals,low-recognition,Western Europe,near
22.0,Female,106574.76,High school diploma,9,1,Yes,Less than once a year,0.67,0.59,0.72,1.0,United Kingdom,"Newry, Mourne and Down",1,female,,,,116,assault victim support,high-recognition,Western Europe,near
22.0,Female,106574.76,High school diploma,9,1,Yes,Less than once a year,0.67,0.59,0.72,1.0,United Kingdom,"Newry, Mourne and Down",1,,,unnamed,,91,medication,,Western Europe,near
22.0,Female,106574.76,High school diploma,9,1,Yes,Less than once a year,0.67,0.59,0.72,1.0,United Kingdom,"Newry, Mourne and Down",1,,adult,,,121,clean water,high-recognition,Western Europe,near
22.0,Female,106574.76,High school diploma,9,1,Yes,Less than once a year,0.67,0.59,0.72,1.0,United Kingdom,"Newry, Mourne and Down",0,female,,,,225,assault victim support,high-recognition,East Asia,far
22.0,Female,106574.76,High school diploma,9,1,Yes,Less than once a year,0.67,0.59,0.72,1.0,United Kingdom,"Newry, Mourne and Down",1,,,unnamed,,39,assault victim support,low-recognition,Western Europe,near
22.0,Female,106574.76,High school diploma,9,1,Yes,Less than once a year,0.67,0.59,0.72,1.0,United Kingdom,"Newry, Mourne and Down",1,,adult,,,252,medication,high-recognition,Western Europe,near
23.0,Male,,Some college education,10,3,Unknown,Unknown,0.8,0.44,0.82,1.0,United Kingdom,Blackburn with Darwen,1,,child,unnamed,,2,clean water,,Western Europe,near
23.0,Male,,Some college education,10,3,Unknown,Unknown,0.8,0.44,0.82,1.0,United Kingdom,Blackburn with Darwen,0,female,,,,221,nutritious meals,high-recognition,East Asia,far
23.0,Male,,Some college education,10,3,Unknown,Unknown,0.8,0.44,0.82,1.0,United Kingdom,Blackburn with Darwen,1,,senior,,,64,nutritious meals,high-recognition,Western Europe,near
23.0,Male,,Some college education,10,3,Unknown,Unknown,0.8,0.44,0.82,1.0,United Kingdom,Blackburn with Darwen,1,,senior,,,64,nutritious meals,high-recognition,Western Europe,near
23.0,Male,,Some college education,10,3,Unknown,Unknown,0.8,0.44,0.82,1.0,United Kingdom,Blackburn with Darwen,1,,senior,,,146,clean water,high-recognition,Western Europe,near
23.0,Male,,Some college education,10,3,Unknown,Unknown,0.8,0.44,0.82,1.0,United Kingdom,Blackburn with Darwen,0,male,,,,122,clean water,high-recognition,South Africa,far
23.0,Male,,Some college education,10,3,Unknown,Unknown,0.8,0.44,0.82,1.0,United Kingdom,Blackburn with Darwen,0,,,unnamed,,121,nutritious meals,low-recognition,North America,far
23.0,Male,,Some college education,10,3,Unknown,Unknown,0.8,0.44,0.82,1.0,United Kingdom,Blackburn with Darwen,1,,adult,,,215,clean water,high-recognition,Western Europe,near
23.0,Male,,Some college education,10,3,Unknown,Unknown,0.8,0.44,0.82,1.0,United Kingdom,Blackburn with Darwen,1,male,,unnamed,,91,assault victim support,,Western Europe,near
23.0,Male,,Some college education,10,3,Unknown,Unknown,0.8,0.44,0.82,1.0,United Kingdom,Blackburn with Darwen,1,,,unnamed,,225,medication,low-recognition,Western Europe,near
18.0,Male,877.92,High school diploma,5,0,Unknown,Unknown,0.82,0.64,1.0,1.0,United Kingdom,Worcestershire,1,female,,,,211,assault victim support,low-recognition,Western Europe,near
18.0,Male,877.92,High school diploma,5,0,Unknown,Unknown,0.82,0.64,1.0,1.0,United Kingdom,Worcestershire,1,male,,,,203,nutritious meals,high-recognition,Western Europe,near
18.0,Male,877.92,High school diploma,5,0,Unknown,Unknown,0.82,0.64,1.0,1.0,United Kingdom,Worcestershire,1,,,unnamed,,185,medication,,Western Europe,near
18.0,Male,877.92,High school diploma,5,0,Unknown,Unknown,0.82,0.64,1.0,1.0,United Kingdom,Worcestershire,1,,,unnamed,,255,medication,low-recognition,Western Europe,near
18.0,Male,877.92,High school diploma,5,0,Unknown,Unknown,0.82,0.64,1.0,1.0,United Kingdom,Worcestershire,0,,adult,,,44,assault victim support,high-recognition,Central Africa,far
18.0,Male,877.92,High school diploma,5,0,Unknown,Unknown,0.82,0.64,1.0,1.0,United Kingdom,Worcestershire,1,,senior,unnamed,,220,clean water,,Western Europe,near
18.0,Male,877.92,High school diploma,5,0,Unknown,Unknown,0.82,0.64,1.0,1.0,United Kingdom,Worcestershire,1,,child,,,55,medication,high-recognition,Western Europe,near
18.0,Male,877.92,High school diploma,5,0,Unknown,Unknown,0.82,0.64,1.0,1.0,United Kingdom,Worcestershire,1,male,,,,28,medication,high-recognition,Western Europe,near
23.0,Male,,Bachelor’s degree,8,0,Yes,More than once a month,0.72,0.92,0.87,0.82,United Kingdom,Islington,1,,senior,unnamed,,261,assault victim support,,Western Europe,near
23.0,Male,,Bachelor’s degree,8,0,Yes,More than once a month,0.72,0.92,0.87,0.82,United Kingdom,Islington,1,,adult,unnamed,,207,assault victim support,,Western Europe,near
23.0,Male,,Bachelor’s degree,8,0,Yes,More than once a month,0.72,0.92,0.87,0.82,United Kingdom,Islington,1,,child,unnamed,,188,medication,,Western Europe,near
23.0,Male,,Bachelor’s degree,8,0,Yes,More than once a month,0.72,0.92,0.87,0.82,United Kingdom,Islington,1,,,unnamed,,228,nutritious meals,,Western Europe,near
23.0,Male,,Bachelor’s degree,8,0,Yes,More than once a month,0.72,0.92,0.87,0.82,United Kingdom,Islington,1,,senior,,,224,nutritious meals,high-recognition,Western Europe,near
23.0,Male,,Bachelor’s degree,8,0,Yes,More than once a month,0.72,0.92,0.87,0.82,United Kingdom,Islington,1,male,,,,193,assault victim support,low-recognition,Western Europe,near
23.0,Male,,Bachelor’s degree,8,0,Yes,More than once a month,0.72,0.92,0.87,0.82,United Kingdom,Islington,1,,,unnamed,,225,assault victim support,,Western Europe,near
23.0,Male,,Bachelor’s degree,8,0,Yes,More than once a month,0.72,0.92,0.87,0.82,United Kingdom,Islington,0,female,,unnamed,,8,nutritious meals,,East Asia,far
23.0,Male,,Bachelor’s degree,8,0,Yes,More than once a month,0.72,0.92,0.87,0.82,United Kingdom,Islington,1,male,,,,48,medication,high-recognition,Western Europe,near
22.0,Female,45958.68,Unknown,4,1,Yes,Less than once a month,0.71,0.58,0.89,0.24,United Kingdom,Lewisham,1,male,,,,76,nutritious meals,low-recognition,Western Europe,near
22.0,Female,45958.68,Unknown,4,1,Yes,Less than once a month,0.71,0.58,0.89,0.24,United Kingdom,Lewisham,1,,child,,,120,clean water,low-recognition,Western Europe,near
22.0,Female,45958.68,Unknown,4,1,Yes,Less than once a month,0.71,0.58,0.89,0.24,United Kingdom,Lewisham,1,,adult,unnamed,,211,assault victim support,,Western Europe,near
22.0,Female,45958.68,Unknown,4,1,Yes,Less than once a month,0.71,0.58,0.89,0.24,United Kingdom,Lewisham,0,,,named,,211,clean water,low-recognition,South Africa,far
22.0,Female,45958.68,Unknown,4,1,Yes,Less than once a month,0.71,0.58,0.89,0.24,United Kingdom,Lewisham,1,female,,unnamed,,245,assault victim support,,Western Europe,near
22.0,Female,45958.68,Unknown,4,1,Yes,Less than once a month,0.71,0.58,0.89,0.24,United Kingdom,Lewisham,1,,adult,,,229,assault victim support,low-recognition,Western Europe,near
22.0,Female,45958.68,Unknown,4,1,Yes,Less than once a month,0.71,0.58,0.89,0.24,United Kingdom,Lewisham,1,,,unnamed,,20,assault victim support,low-recognition,Western Europe,near
22.0,Female,45958.68,Unknown,4,1,Yes,Less than once a month,0.71,0.58,0.89,0.24,United Kingdom,Lewisham,1,,adult,,,41,medication,low-recognition,Western Europe,near
22.0,Female,45958.68,Unknown,4,1,Yes,Less than once a month,0.71,0.58,0.89,0.24,United Kingdom,Lewisham,1,,adult,,,200,nutritious meals,high-recognition,Western Europe,near
22.0,Female,45958.68,Unknown,4,1,Yes,Less than once a month,0.71,0.58,0.89,0.24,United Kingdom,Lewisham,1,,,unnamed,,54,nutritious meals,,Western Europe,near
,Male,24680.27,Graduate degree,6,1,Yes,Less than once a month,0.01,0.83,0.75,0.39,United Kingdom,Salford,1,,,unnamed,,130,assault victim support,,Western Europe,near
,Male,24680.27,Graduate degree,6,1,Yes,Less than once a month,0.01,0.83,0.75,0.39,United Kingdom,Salford,1,,adult,,,181,clean water,low-recognition,Western Europe,near
,Male,24680.27,Graduate degree,6,1,Yes,Less than once a month,0.01,0.83,0.75,0.39,United Kingdom,Salford,1,,,named,,248,clean water,low-recognition,Western Europe,near
,Male,24680.27,Graduate degree,6,1,Yes,Less than once a month,0.01,0.83,0.75,0.39,United Kingdom,Salford,1,male,,,,92,medication,low-recognition,Western Europe,near
,Male,24680.27,Graduate degree,6,1,Yes,Less than once a month,0.01,0.83,0.75,0.39,United Kingdom,Salford,1,,child,unnamed,,205,medication,,Western Europe,near
,Male,24680.27,Graduate degree,6,1,Yes,Less than once a month,0.01,0.83,0.75,0.39,United Kingdom,Salford,1,,,named,,130,assault victim support,high-recognition,Western Europe,near
,Male,24680.27,Graduate degree,6,1,Yes,Less than once a month,0.01,0.83,0.75,0.39,United Kingdom,Salford,1,female,,,,255,nutritious meals,low-recognition,Western Europe,near
,Male,24680.27,Graduate degree,6,1,Yes,Less than once a month,0.01,0.83,0.75,0.39,United Kingdom,Salford,1,,child,,,300,nutritious meals,low-recognition,Western Europe,near
,Male,24680.27,Graduate degree,6,1,Yes,Less than once a month,0.01,0.83,0.75,0.39,United Kingdom,Salford,1,,,named,,182,medication,low-recognition,Western Europe,near
25.0,Male,118636.54,Some college education,10,4,Yes,Less than once a month,0.03,0.92,0.96,1.0,United Kingdom,South Gloucestershire,1,,,named,,218,medication,high-recognition,Western Europe,near
25.0,Male,118636.54,Some college education,10,4,Yes,Less than once a month,0.03,0.92,0.96,1.0,United Kingdom,South Gloucestershire,1,,child,,,65,clean water,low-recognition,Western Europe,near
25.0,Male,118636.54,Some college education,10,4,Yes,Less than once a month,0.03,0.92,0.96,1.0,United Kingdom,South Gloucestershire,1,female,,unnamed,,84,assault victim support,,Western Europe,near
25.0,Male,118636.54,Some college education,10,4,Yes,Less than once a month,0.03,0.92,0.96,1.0,United Kingdom,South Gloucestershire,1,,,named,,145,clean water,low-recognition,Western Europe,near
25.0,Male,118636.54,Some college education,10,4,Yes,Less than once a month,0.03,0.92,0.96,1.0,United Kingdom,South Gloucestershire,1,male,,unnamed,,145,medication,,Western Europe,near
25.0,Male,118636.54,Some college education,10,4,Yes,Less than once a month,0.03,0.92,0.96,1.0,United Kingdom,South Gloucestershire,1,,child,unnamed,,108,assault victim support,,Western Europe,near
25.0,Male,118636.54,Some college education,10,4,Yes,Less than once a month,0.03,0.92,0.96,1.0,United Kingdom,South Gloucestershire,1,,senior,,,257,medication,high-recognition,Western Europe,near
25.0,Male,118636.54,Some college education,10,4,Yes,Less than once a month,0.03,0.92,0.96,1.0,United Kingdom,South Gloucestershire,1,male,,,,267,clean water,low-recognition,Western Europe,near
25.0,Male,118636.54,Some college education,10,4,Yes,Less than once a month,0.03,0.92,0.96,1.0,United Kingdom,South Gloucestershire,1,,,named,,130,assault victim support,high-recognition,Western Europe,near
31.0,Female,2144.49,Some college education,10,0,Yes,Less than once a year,0.73,0.47,1.0,0.9,United Kingdom,Gwynedd,0,female,,,,148,medication,high-recognition,North Africa,far
31.0,Female,2144.49,Some college education,10,0,Yes,Less than once a year,0.73,0.47,1.0,0.9,United Kingdom,Gwynedd,1,male,,,,269,assault victim support,high-recognition,Western Europe,near
31.0,Female,2144.49,Some college education,10,0,Yes,Less than once a year,0.73,0.47,1.0,0.9,United Kingdom,Gwynedd,1,,adult,,,98,assault victim support,low-recognition,Western Europe,near
31.0,Female,2144.49,Some college education,10,0,Yes,Less than once a year,0.73,0.47,1.0,0.9,United Kingdom,Gwynedd,1,female,,unnamed,,162,clean water,,Western Europe,near
31.0,Female,2144.49,Some college education,10,0,Yes,Less than once a year,0.73,0.47,1.0,0.9,United Kingdom,Gwynedd,1,female,,unnamed,,5,medication,,Western Europe,near
31.0,Female,2144.49,Some college education,10,0,Yes,Less than once a year,0.73,0.47,1.0,0.9,United Kingdom,Gwynedd,1,,,unnamed,,152,medication,high-recognition,Western Europe,near
31.0,Female,2144.49,Some college education,10,0,Yes,Less than once a year,0.73,0.47,1.0,0.9,United Kingdom,Gwynedd,1,,senior,unnamed,,148,clean water,,Western Europe,near
31.0,Female,2144.49,Some college education,10,0,Yes,Less than once a year,0.73,0.47,1.0,0.9,United Kingdom,Gwynedd,1,,child,unnamed,,114,clean water,,Western Europe,near
18.0,Other,106423.04,Some college education,10,0,No,Unknown,0.3,0.72,0.73,0.19,United Kingdom,Causeway Coast and Glens,1,female,,,,52,assault victim support,high-recognition,Western Europe,near
18.0,Other,106423.04,Some college education,10,0,No,Unknown,0.3,0.72,0.73,0.19,United Kingdom,Causeway Coast and Glens,1,female,,,,3,medication,low-recognition,Western Europe,near
18.0,Other,106423.04,Some college education,10,0,No,Unknown,0.3,0.72,0.73,0.19,United Kingdom,Causeway Coast and Glens,1,,senior,unnamed,,137,medication,,Western Europe,near
18.0,Other,106423.04,Some college education,10,0,No,Unknown,0.3,0.72,0.73,0.19,United Kingdom,Causeway Coast and Glens,1,male,,,,116,assault victim support,high-recognition,Western Europe,near
18.0,Other,106423.04,Some college education,10,0,No,Unknown,0.3,0.72,0.73,0.19,United Kingdom,Causeway Coast and Glens,1,,senior,,,252,clean water,high-recognition,Western Europe,near
18.0,Other,106423.04,Some college education,10,0,No,Unknown,0.3,0.72,0.73,0.19,United Kingdom,Causeway Coast and Glens,0,male,,unnamed,,107,assault victim support,,Eastern Europe,far
18.0,Other,106423.04,Some college education,10,0,No,Unknown,0.3,0.72,0.73,0.19,United Kingdom,Causeway Coast and Glens,1,,adult,,,27,medication,high-recognition,Western Europe,near
18.0,Other,106423.04,Some college education,10,0,No,Unknown,0.3,0.72,0.73,0.19,United Kingdom,Causeway Coast and Glens,1,,senior,unnamed,,249,nutritious meals,,Western Europe,near
18.0,Other,106423.04,Some college education,10,0,No,Unknown,0.3,0.72,0.73,0.19,United Kingdom,Causeway Coast and Glens,1,,adult,,,19,clean water,high-recognition,Western Europe,near
18.0,Other,106423.04,Some college education,10,0,No,Unknown,0.3,0.72,0.73,0.19,United Kingdom,Causeway Coast and Glens,1,,,unnamed,,56,assault victim support,,Western Europe,near
32.0,Male,89657.52,Some college education,10,0,No,Unknown,1.0,0.74,1.0,0.33,United Kingdom,Fermanagh and Omagh,1,male,,,,47,clean water,high-recognition,Western Europe,near
32.0,Male,89657.52,Some college education,10,0,No,Unknown,1.0,0.74,1.0,0.33,United Kingdom,Fermanagh and Omagh,1,,child,,,132,nutritious meals,high-recognition,Western Europe,near
32.0,Male,89657.52,Some college education,10,0,No,Unknown,1.0,0.74,1.0,0.33,United Kingdom,Fermanagh and Omagh,1,,senior,,,240,nutritious meals,low-recognition,Western Europe,near
32.0,Male,89657.52,Some college education,10,0,No,Unknown,1.0,0.74,1.0,0.33,United Kingdom,Fermanagh and Omagh,0,,child,,,222,assault victim support,low-recognition,East Asia,far
32.0,Male,89657.52,Some college education,10,0,No,Unknown,1.0,0.74,1.0,0.33,United Kingdom,Fermanagh and Omagh,1,,child,,,22,medication,high-recognition,Western Europe,near
32.0,Male,89657.52,Some college education,10,0,No,Unknown,1.0,0.74,1.0,0.33,United Kingdom,Fermanagh and Omagh,1,female,,,,13,clean water,high-recognition,Western Europe,near
32.0,Male,89657.52,Some college education,10,0,No,Unknown,1.0,0.74,1.0,0.33,United Kingdom,Fermanagh and Omagh,1,,,unnamed,,61,nutritious meals,low-recognition,Western Europe,near
32.0,Male,89657.52,Some college education,10,0,No,Unknown,1.0,0.74,1.0,0.33,United Kingdom,Fermanagh and Omagh,1,male,,unnamed,,49,medication,,Western Europe,near
23.0,Male,112682.35,Bachelor’s degree,2,2,No,Unknown,0.37,1.0,0.68,0.91,"Moldova, Republic of",Nisporeni,0,,,named,,245,medication,high-recognition,Western Europe,far
23.0,Male,112682.35,Bachelor’s degree,2,2,No,Unknown,0.37,1.0,0.68,0.91,"Moldova, Republic of",Nisporeni,1,,,unnamed,,184,assault victim support,,North America,far
23.0,Male,112682.35,Bachelor’s degree,2,2,No,Unknown,0.37,1.0,0.68,0.91,"Moldova, Republic of",Nisporeni,1,,senior,,,47,nutritious meals,low-recognition,Eastern Europe,far
23.0,Male,112682.35,Bachelor’s degree,2,2,No,Unknown,0.37,1.0,0.68,0.91,"Moldova, Republic of",Nisporeni,1,male,,,,173,medication,high-recognition,Central America,far
23.0,Male,112682.35,Bachelor’s degree,2,2,No,Unknown,0.37,1.0,0.68,0.91,"Moldova, Republic of",Nisporeni,1,,adult,,,99,clean water,high-recognition,Eastern Europe,far
23.0,Male,112682.35,Bachelor’s degree,2,2,No,Unknown,0.37,1.0,0.68,0.91,"Moldova, Republic of",Nisporeni,1,female,,,,9,nutritious meals,low-recognition,East Asia,far
23.0,Male,112682.35,Bachelor’s degree,2,2,No,Unknown,0.37,1.0,0.68,0.91,"Moldova, Republic of",Nisporeni,1,female,,unnamed,,159,nutritious meals,,South Africa,far
23.0,Male,112682.35,Bachelor’s degree,2,2,No,Unknown,0.37,1.0,0.68,0.91,"Moldova, Republic of",Nisporeni,1,male,,,,88,medication,high-recognition,South Africa,far
23.0,Male,112682.35,Bachelor’s degree,2,2,No,Unknown,0.37,1.0,0.68,0.91,"Moldova, Republic of",Nisporeni,1,male,,,,87,assault victim support,high-recognition,Central Africa,far
23.0,Male,112682.35,Bachelor’s degree,2,2,No,Unknown,0.37,1.0,0.68,0.91,"Moldova, Republic of",Nisporeni,1,male,,,,121,assault victim support,low-recognition,Western Europe,far
28.0,Male,4086.68,Graduate degree,7,0,Unknown,Unknown,0.0,0.13,0.57,0.4,"Moldova, Republic of",Sîngerei,1,female,,,,284,clean water,low-recognition,North Africa,far
28.0,Male,4086.68,Graduate degree,7,0,Unknown,Unknown,0.0,0.13,0.57,0.4,"Moldova, Republic of",Sîngerei,1,,child,unnamed,,13,clean water,,South America,far
28.0,Male,4086.68,Graduate degree,7,0,Unknown,Unknown,0.0,0.13,0.57,0.4,"Moldova, Republic of",Sîngerei,0,,,unnamed,,184,assault victim support,high-recognition,Western Europe,far
